# E[GeV]  cos_zenith  Pee  Pemu  Petau  Pmue  Pmumu  Pmutau  Ptaue  Ptaumu  Ptautau
6.855593e+00  -9.183673e-01  9.700182e-01  1.739947e-02  1.258233e-02  1.641838e-02  4.653115e-01  5.182701e-01  1.356343e-02  5.172890e-01  4.691476e-01
6.915120e+00  -9.183673e-01  9.723915e-01  1.596037e-02  1.164810e-02  1.509760e-02  5.496096e-01  4.352928e-01  1.251086e-02  4.344301e-01  5.530591e-01
6.975164e+00  -9.183673e-01  9.749512e-01  1.441971e-02  1.062914e-02  1.367847e-02  6.320221e-01  3.542994e-01  1.137038e-02  3.535582e-01  6.350714e-01
7.035730e+00  -9.183673e-01  9.776252e-01  1.282037e-02  9.554393e-03  1.220048e-02  7.101974e-01  2.776021e-01  1.017428e-02  2.769822e-01  7.128435e-01
7.096821e+00  -9.183673e-01  9.803446e-01  1.120338e-02  8.451991e-03  1.070153e-02  7.819995e-01  2.072990e-01  8.953844e-03  2.067971e-01  7.842490e-01
7.158442e+00  -9.183673e-01  9.830445e-01  9.606972e-03  7.348539e-03  9.216977e-03  8.455588e-01  1.452242e-01  7.738533e-03  1.448342e-01  8.474272e-01
7.220599e+00  -9.183673e-01  9.856657e-01  8.065742e-03  6.268531e-03  7.778939e-03  8.993115e-01  9.290959e-02  6.555334e-03  9.262279e-02  9.008219e-01
7.283295e+00  -9.183673e-01  9.881561e-01  6.610054e-03  5.233886e-03  6.415685e-03  9.420272e-01  5.155709e-02  5.428254e-03  5.136272e-02  9.432090e-01
7.346536e+00  -9.183673e-01  9.904708e-01  5.265614e-03  4.263607e-03  5.151266e-03  9.728254e-01  2.202337e-02  4.377955e-03  2.190902e-02  9.737130e-01
7.410326e+00  -9.183673e-01  9.925732e-01  4.053228e-03  3.373557e-03  4.005271e-03  9.911799e-01  4.814842e-03  3.421514e-03  4.766885e-03  9.918116e-01
7.474669e+00  -9.183673e-01  9.944349e-01  2.988717e-03  2.576343e-03  2.992752e-03  9.969143e-01  9.293433e-05  2.572308e-03  9.696885e-05  9.973307e-01
7.539572e+00  -9.183673e-01  9.960357e-01  2.082984e-03  1.881308e-03  2.124267e-03  9.901872e-01  7.688538e-03  1.840025e-03  7.729821e-03  9.904302e-01
7.605038e+00  -9.183673e-01  9.973632e-01  1.342198e-03  1.294604e-03  1.406049e-03  9.714695e-01  2.712441e-02  1.230754e-03  2.718826e-02  9.715810e-01
7.671072e+00  -9.183673e-01  9.984126e-01  7.680994e-04  8.193430e-04  8.402646e-04  9.415155e-01  5.764428e-02  7.471778e-04  5.771645e-02  9.415364e-01
7.737680e+00  -9.183673e-01  9.991858e-01  3.583721e-04  4.558132e-04  4.253578e-04  9.013273e-01  9.824730e-02  3.888275e-04  9.831429e-02  9.012969e-01
7.804866e+00  -9.183673e-01  9.996912e-01  1.070958e-04  2.017408e-04  1.564466e-04  8.521171e-01  1.477265e-01  1.523901e-04  1.477758e-01  8.520718e-01
7.872636e+00  -9.183673e-01  9.999422e-01  5.233565e-06  5.259022e-05  2.576440e-05  7.952647e-01  2.047096e-01  3.205939e-05  2.047301e-01  7.952378e-01
7.940994e+00  -9.183673e-01  9.999570e-01  4.114862e-05  1.888357e-06  2.312580e-05  7.322752e-01  2.677017e-01  1.991118e-05  2.676837e-01  7.322964e-01
8.009945e+00  -9.183673e-01  9.997573e-01  2.011303e-04  4.156099e-05  1.364007e-04  6.647360e-01  3.351276e-01  1.062906e-04  3.350628e-01  6.648309e-01
8.079495e+00  -9.183673e-01  9.993678e-01  4.699138e-04  1.622723e-04  3.519850e-04  5.942751e-01  4.053729e-01  2.802011e-04  4.052550e-01  5.944648e-01
8.149649e+00  -9.183673e-01  9.988151e-01  8.311828e-04  3.537580e-04  6.552561e-04  5.225206e-01  4.768241e-01  5.296847e-04  4.766482e-01  5.228221e-01
8.220413e+00  -9.183673e-01  9.981268e-01  1.268041e-03  6.051445e-04  1.031002e-03  4.510639e-01  5.479051e-01  8.421840e-04  5.476681e-01  4.514897e-01
8.291790e+00  -9.183673e-01  9.973313e-01  1.763451e-03  9.052478e-04  1.463819e-03  3.814258e-01  6.171104e-01  1.204880e-03  6.168108e-01  3.819844e-01
8.363788e+00  -9.183673e-01  9.964565e-01  2.300621e-03  1.242848e-03  1.938468e-03  3.150270e-01  6.830345e-01  1.605001e-03  6.826724e-01  3.157226e-01
8.436410e+00  -9.183673e-01  9.955297e-01  2.863355e-03  1.606933e-03  2.440193e-03  2.531625e-01  7.443973e-01  2.030095e-03  7.439741e-01  2.539958e-01
8.509664e+00  -9.183673e-01  9.945767e-01  3.436340e-03  1.986915e-03  2.954989e-03  1.969810e-01  8.000641e-01  2.468267e-03  7.995827e-01  1.979490e-01
8.583553e+00  -9.183673e-01  9.936218e-01  4.005393e-03  2.372812e-03  3.469823e-03  1.474684e-01  8.490618e-01  2.908381e-03  8.485262e-01  1.485654e-01
8.658084e+00  -9.183673e-01  9.926870e-01  4.557646e-03  2.755392e-03  3.972819e-03  1.054369e-01  8.905902e-01  3.340220e-03  8.900054e-01  1.066544e-01
8.733262e+00  -9.183673e-01  9.917920e-01  5.081693e-03  3.126298e-03  4.453383e-03  7.151790e-02  9.240287e-01  3.754607e-03  9.234004e-01  7.284499e-02
8.809092e+00  -9.183673e-01  9.909542e-01  5.567676e-03  3.478124e-03  4.902302e-03  4.615903e-02  9.489387e-01  4.143499e-03  9.482733e-01  4.758321e-02
8.885582e+00  -9.183673e-01  9.901882e-01  6.007344e-03  3.804479e-03  5.311787e-03  2.962594e-02  9.650623e-01  4.500036e-03  9.643667e-01  3.113325e-02
8.962735e+00  -9.183673e-01  9.895059e-01  6.394058e-03  4.100009e-03  5.675497e-03  2.200706e-02  9.723174e-01  4.818570e-03  9.715989e-01  2.358255e-02
9.040558e+00  -9.183673e-01  9.889168e-01  6.722769e-03  4.360407e-03  5.988518e-03  2.322188e-02  9.707896e-01  5.094658e-03  9.700554e-01  2.484999e-02
9.119057e+00  -9.183673e-01  9.884276e-01  6.989962e-03  4.582392e-03  6.247323e-03  3.303186e-02  9.607208e-01  5.325032e-03  9.599782e-01  3.469679e-02
9.198238e+00  -9.183673e-01  9.880427e-01  7.193581e-03  4.763674e-03  6.449701e-03  5.105378e-02  9.424965e-01  5.507554e-03  9.417526e-01  5.273980e-02
9.278106e+00  -9.183673e-01  9.877642e-01  7.332922e-03  4.902901e-03  6.594674e-03  7.677481e-02  9.166305e-01  5.641148e-03  9.158923e-01  7.846659e-02
9.358667e+00  -9.183673e-01  9.875919e-01  7.408521e-03  4.999594e-03  6.682398e-03  1.095691e-01  8.837485e-01  5.725717e-03  8.830224e-01  1.112519e-01
9.439929e+00  -9.183673e-01  9.875239e-01  7.422024e-03  5.054074e-03  6.714043e-03  1.487151e-01  8.445708e-01  5.762055e-03  8.438629e-01  1.503751e-01
9.521895e+00  -9.183673e-01  9.875566e-01  7.376047e-03  5.067379e-03  6.691682e-03  1.934138e-01  7.998945e-01  5.751745e-03  7.992101e-01  1.950381e-01
9.604574e+00  -9.183673e-01  9.876848e-01  7.274044e-03  5.041175e-03  6.618159e-03  2.428067e-01  7.505752e-01  5.697059e-03  7.499193e-01  2.443836e-01
9.687970e+00  -9.183673e-01  9.879022e-01  7.120154e-03  4.977669e-03  6.496973e-03  2.959935e-01  6.975095e-01  5.600851e-03  6.968863e-01  2.975128e-01
9.772091e+00  -9.183673e-01  9.882014e-01  6.919074e-03  4.879519e-03  6.332142e-03  3.520501e-01  6.416178e-01  5.466451e-03  6.410308e-01  3.535027e-01
9.856941e+00  -9.183673e-01  9.885743e-01  6.675916e-03  4.749743e-03  6.128095e-03  4.100445e-01  5.838274e-01  5.297564e-03  5.832796e-01  4.114229e-01
9.942529e+00  -9.183673e-01  9.890123e-01  6.396083e-03  4.591636e-03  5.889548e-03  4.690528e-01  5.250576e-01  5.098172e-03  5.245511e-01  4.703507e-01
1.002886e+01  -9.183673e-01  9.895062e-01  6.085148e-03  4.408690e-03  5.621402e-03  5.281732e-01  4.662054e-01  4.872435e-03  4.657416e-01  5.293859e-01
1.011594e+01  -9.183673e-01  9.900467e-01  5.748744e-03  4.204511e-03  5.328641e-03  5.865392e-01  4.081322e-01  4.624615e-03  4.077121e-01  5.876633e-01
1.020378e+01  -9.183673e-01  9.906248e-01  5.392470e-03  3.982757e-03  5.016242e-03  6.433305e-01  3.516532e-01  4.358985e-03  3.512770e-01  6.443640e-01
1.029238e+01  -9.183673e-01  9.912311e-01  5.021795e-03  3.747071e-03  4.689098e-03  6.977838e-01  2.975271e-01  4.079768e-03  2.971944e-01  6.987259e-01
1.038174e+01  -9.183673e-01  9.918570e-01  4.641987e-03  3.501022e-03  4.351943e-03  7.492001e-01  2.464479e-01  3.791067e-03  2.461579e-01  7.500511e-01
1.047189e+01  -9.183673e-01  9.924939e-01  4.258047e-03  3.248060e-03  4.009292e-03  7.969521e-01  1.990387e-01  3.496815e-03  1.987899e-01  7.977133e-01
1.056282e+01  -9.183673e-01  9.931339e-01  3.874654e-03  2.991471e-03  3.665396e-03  8.404886e-01  1.558460e-01  3.200728e-03  1.556367e-01  8.411625e-01
1.065453e+01  -9.183673e-01  9.937695e-01  3.496124e-03  2.734342e-03  3.324197e-03  8.793390e-01  1.173368e-01  2.906268e-03  1.171648e-01  8.799289e-01
1.074705e+01  -9.183673e-01  9.943941e-01  3.126377e-03  2.479535e-03  2.989297e-03  9.131147e-01  8.389602e-02  2.616615e-03  8.375894e-02  9.136244e-01
1.084036e+01  -9.183673e-01  9.950014e-01  2.768917e-03  2.229663e-03  2.663939e-03  9.415100e-01  5.582607e-02  2.334641e-03  5.572109e-02  9.419443e-01
1.093449e+01  -9.183673e-01  9.955861e-01  2.426813e-03  1.987076e-03  2.350988e-03  9.643019e-01  3.334714e-02  2.062901e-03  3.327131e-02  9.646658e-01
1.102943e+01  -9.183673e-01  9.961434e-01  2.102699e-03  1.753851e-03  2.052928e-03  9.813481e-01  1.659897e-02  1.803623e-03  1.654920e-02  9.816472e-01
1.112520e+01  -9.183673e-01  9.966694e-01  1.798776e-03  1.531787e-03  1.771860e-03  9.925846e-01  5.643499e-03  1.558702e-03  5.616583e-03  9.928247e-01
1.122180e+01  -9.183673e-01  9.971608e-01  1.516816e-03  1.322403e-03  1.509508e-03  9.980221e-01  4.684112e-04  1.329711e-03  4.611033e-04  9.982092e-01
1.131924e+01  -9.183673e-01  9.976149e-01  1.258182e-03  1.126950e-03  1.267230e-03  9.977413e-01  9.914783e-04  1.117902e-03  1.000526e-03  9.978816e-01
1.141752e+01  -9.183673e-01  9.980298e-01  1.023841e-03  9.464086e-04  1.046031e-03  9.918884e-01  7.065529e-03  9.242191e-04  7.087719e-03  9.919881e-01
1.151666e+01  -9.183673e-01  9.984041e-01  8.143934e-04  7.815077e-04  8.465847e-04  9.806695e-01  1.848394e-02  7.493163e-04  1.851613e-02  9.807346e-01
1.161666e+01  -9.183673e-01  9.987372e-01  6.300917e-04  6.327344e-04  6.692538e-04  9.643443e-01  3.498649e-02  5.935723e-04  3.502565e-02  9.643808e-01
1.171753e+01  -9.183673e-01  9.990288e-01  4.708737e-04  5.003505e-04  5.141129e-04  9.432203e-01  5.626558e-02  4.571113e-04  5.630882e-02  9.432341e-01
1.181927e+01  -9.183673e-01  9.992792e-01  3.363898e-04  3.844095e-04  3.809747e-04  9.176465e-01  8.197248e-02  3.398246e-04  8.201706e-02  9.176431e-01
1.192190e+01  -9.183673e-01  9.994892e-01  2.260341e-04  2.847746e-04  2.694161e-04  8.880068e-01  1.117238e-01  2.413925e-04  1.117672e-01  8.879914e-01
1.202542e+01  -9.183673e-01  9.996599e-01  1.389752e-04  2.011379e-04  1.788052e-04  8.547133e-01  1.451079e-01  1.613080e-04  1.451477e-01  8.546910e-01
1.212983e+01  -9.183673e-01  9.997928e-01  7.418746e-05  1.330397e-04  1.083281e-04  8.182008e-01  1.816909e-01  9.889912e-05  1.817250e-01  8.181761e-01
1.223516e+01  -9.183673e-01  9.998896e-01  3.048100e-05  7.988754e-05  5.701554e-05  7.789197e-01  2.210233e-01  5.335300e-05  2.210498e-01  7.788968e-01
1.234139e+01  -9.183673e-01  9.999525e-01  6.531155e-06  4.097563e-05  2.376902e-05  7.373309e-01  2.626453e-01  2.373776e-05  2.626626e-01  7.373137e-01
1.244855e+01  -9.183673e-01  9.999836e-01  9.067034e-07  1.550339e-05  7.385401e-06  6.938999e-01  3.060928e-01  9.024697e-06  3.060992e-01  6.938917e-01
1.255664e+01  -9.183673e-01  9.999853e-01  1.209647e-05  2.593418e-06  6.580826e-06  6.490913e-01  3.509021e-01  8.109064e-06  3.508966e-01  6.490953e-01
1.266567e+01  -9.183673e-01  9.999602e-01  3.853430e-05  1.308518e-06  2.001300e-05  6.033645e-01  3.966155e-01  1.982982e-05  3.965970e-01  6.033832e-01
1.277565e+01  -9.183673e-01  9.999107e-01  7.862215e-05  1.066787e-05  4.630193e-05  5.571688e-01  4.427849e-01  4.298808e-05  4.427526e-01  5.572044e-01
1.288658e+01  -9.183673e-01  9.998396e-01  1.307512e-04  2.966198e-05  8.404906e-05  5.109393e-01  4.889767e-01  7.636412e-05  4.889300e-01  5.109937e-01
1.299847e+01  -9.183673e-01  9.997494e-01  1.933210e-04  5.726654e-05  1.318546e-04  4.650937e-01  5.347744e-01  1.187330e-04  5.347130e-01  4.651683e-01
1.311134e+01  -9.183673e-01  9.996428e-01  2.647565e-04  9.245500e-05  1.883330e-04  4.200289e-01  5.797828e-01  1.688785e-04  5.797064e-01  4.201247e-01
1.322518e+01  -9.183673e-01  9.995223e-01  3.435232e-04  1.342099e-04  2.521273e-04  3.761180e-01  6.236298e-01  2.256058e-04  6.235384e-01  3.762360e-01
1.334002e+01  -9.183673e-01  9.993903e-01  4.281397e-04  1.815330e-04  3.219203e-04  3.337088e-01  6.659692e-01  2.877524e-04  6.658630e-01  3.338492e-01
1.345585e+01  -9.183673e-01  9.992494e-01  5.171895e-04  2.334541e-04  3.964460e-04  2.931211e-01  7.064824e-01  3.541976e-04  7.063617e-01  2.932841e-01
1.357269e+01  -9.183673e-01  9.991016e-01  6.093293e-04  2.890386e-04  4.744973e-04  2.546457e-01  7.448798e-01  4.238706e-04  7.447450e-01  2.548312e-01
1.369054e+01  -9.183673e-01  9.989493e-01  7.032973e-04  3.473939e-04  5.549341e-04  2.185433e-01  7.809017e-01  4.957571e-04  7.807534e-01  2.187509e-01
1.380941e+01  -9.183673e-01  9.987944e-01  7.979180e-04  4.076750e-04  6.366881e-04  1.850439e-01  8.143194e-01  5.689049e-04  8.141582e-01  1.852729e-01
1.392932e+01  -9.183673e-01  9.986388e-01  8.921072e-04  4.690885e-04  7.187679e-04  1.543462e-01  8.449350e-01  6.424278e-04  8.447617e-01  1.545959e-01
1.405027e+01  -9.183673e-01  9.984842e-01  9.848740e-04  5.308958e-04  8.002613e-04  1.266179e-01  8.725818e-01  7.155086e-04  8.723972e-01  1.268873e-01
1.417227e+01  -9.183673e-01  9.983323e-01  1.075323e-03  5.924156e-04  8.803376e-04  1.019959e-01  8.971238e-01  7.874010e-04  8.969288e-01  1.022838e-01
1.429532e+01  -9.183673e-01  9.981843e-01  1.162654e-03  6.530254e-04  9.582482e-04  8.058662e-02  9.184551e-01  8.574307e-04  9.182507e-01  8.089184e-02
1.441945e+01  -9.183673e-01  9.980417e-01  1.246160e-03  7.121618e-04  1.033326e-03  6.246730e-02  9.364994e-01  9.249956e-04  9.362865e-01  6.278846e-02
1.454465e+01  -9.183673e-01  9.979054e-01  1.325229e-03  7.693214e-04  1.104986e-03  4.768658e-02  9.512084e-01  9.895645e-04  9.509882e-01  4.802225e-02
1.467094e+01  -9.183673e-01  9.977766e-01  1.399338e-03  8.240590e-04  1.172721e-03  3.626589e-02  9.625614e-01  1.050677e-03  9.623348e-01  3.661455e-02
1.479833e+01  -9.183673e-01  9.976560e-01  1.468052e-03  8.759875e-04  1.236100e-03  2.820077e-02  9.705631e-01  1.107939e-03  9.703312e-01  2.856088e-02
1.492683e+01  -9.183673e-01  9.975442e-01  1.531017e-03  9.247756e-04  1.294768e-03  2.346238e-02  9.752429e-01  1.161025e-03  9.750066e-01  2.383237e-02
1.505643e+01  -9.183673e-01  9.974419e-01  1.587960e-03  9.701463e-04  1.348438e-03  2.199909e-02  9.766525e-01  1.209668e-03  9.764130e-01  2.237738e-02
1.518717e+01  -9.183673e-01  9.973494e-01  1.638681e-03  1.011874e-03  1.396890e-03  2.373814e-02  9.748650e-01  1.253665e-03  9.746232e-01  2.412316e-02
1.531904e+01  -9.183673e-01  9.972672e-01  1.683052e-03  1.049782e-03  1.439968e-03  2.858745e-02  9.699726e-01  1.292866e-03  9.697295e-01  2.897763e-02
1.545205e+01  -9.183673e-01  9.971953e-01  1.721007e-03  1.083740e-03  1.477572e-03  3.643730e-02  9.620851e-01  1.327175e-03  9.618417e-01  3.683113e-02
1.558622e+01  -9.183673e-01  9.971338e-01  1.752539e-03  1.113662e-03  1.509657e-03  4.716223e-02  9.513281e-01  1.356543e-03  9.510852e-01  4.755823e-02
1.572156e+01  -9.183673e-01  9.970828e-01  1.777696e-03  1.139499e-03  1.536228e-03  6.062278e-02  9.378410e-01  1.380966e-03  9.375995e-01  6.101951e-02
1.585807e+01  -9.183673e-01  9.970422e-01  1.796574e-03  1.161242e-03  1.557334e-03  7.666732e-02  9.217754e-01  1.400483e-03  9.215361e-01  7.706341e-02
1.599576e+01  -9.183673e-01  9.970118e-01  1.809314e-03  1.178915e-03  1.573063e-03  9.513376e-02  9.032932e-01  1.415166e-03  9.030569e-01  9.552791e-02
1.613466e+01  -9.183673e-01  9.969913e-01  1.816094e-03  1.192571e-03  1.583543e-03  1.158513e-01  8.825651e-01  1.425122e-03  8.823326e-01  1.162423e-01
1.627475e+01  -9.183673e-01  9.969806e-01  1.817125e-03  1.202291e-03  1.588929e-03  1.386422e-01  8.597688e-01  1.430487e-03  8.595406e-01  1.390289e-01
1.641607e+01  -9.183673e-01  9.969792e-01  1.812648e-03  1.208182e-03  1.589407e-03  1.633232e-01  8.350874e-01  1.431422e-03  8.348642e-01  1.637044e-01
1.655861e+01  -9.183673e-01  9.969867e-01  1.802927e-03  1.210369e-03  1.585186e-03  1.897071e-01  8.087077e-01  1.428111e-03  8.084900e-01  1.900819e-01
1.670238e+01  -9.183673e-01  9.970028e-01  1.788248e-03  1.208999e-03  1.576493e-03  2.176043e-01  7.808192e-01  1.420753e-03  7.806075e-01  2.179718e-01
1.684741e+01  -9.183673e-01  9.970269e-01  1.768910e-03  1.204230e-03  1.563574e-03  2.468241e-01  7.516123e-01  1.409566e-03  7.514070e-01  2.471835e-01
1.699370e+01  -9.183673e-01  9.970585e-01  1.745226e-03  1.196237e-03  1.546685e-03  2.771762e-01  7.212771e-01  1.394778e-03  7.210786e-01  2.775266e-01
1.714125e+01  -9.183673e-01  9.970973e-01  1.717517e-03  1.185204e-03  1.526094e-03  3.084714e-01  6.900025e-01  1.376626e-03  6.898111e-01  3.088123e-01
1.729009e+01  -9.183673e-01  9.971426e-01  1.686109e-03  1.171322e-03  1.502075e-03  3.405233e-01  6.579746e-01  1.355356e-03  6.577906e-01  3.408541e-01
1.744022e+01  -9.183673e-01  9.971939e-01  1.651332e-03  1.154789e-03  1.474905e-03  3.731488e-01  6.253763e-01  1.331216e-03  6.251999e-01  3.734689e-01
1.759165e+01  -9.183673e-01  9.972507e-01  1.613513e-03  1.135807e-03  1.444864e-03  4.061694e-01  5.923857e-01  1.304456e-03  5.922171e-01  4.064785e-01
1.774440e+01  -9.183673e-01  9.973124e-01  1.572979e-03  1.114580e-03  1.412232e-03  4.394117e-01  5.591760e-01  1.275327e-03  5.590153e-01  4.397094e-01
1.789847e+01  -9.183673e-01  9.973786e-01  1.530049e-03  1.091312e-03  1.377283e-03  4.727086e-01  5.259142e-01  1.244077e-03  5.257614e-01  4.729945e-01
1.805389e+01  -9.183673e-01  9.974488e-01  1.485037e-03  1.066205e-03  1.340291e-03  5.058991e-01  4.927606e-01  1.210951e-03  4.926158e-01  5.061732e-01
1.821065e+01  -9.183673e-01  9.975223e-01  1.438248e-03  1.039461e-03  1.301520e-03  5.388300e-01  4.598685e-01  1.176189e-03  4.597318e-01  5.390920e-01
1.836877e+01  -9.183673e-01  9.975987e-01  1.389977e-03  1.011276e-03  1.261230e-03  5.713553e-01  4.273835e-01  1.140023e-03  4.272548e-01  5.716052e-01
1.852827e+01  -9.183673e-01  9.976776e-01  1.340508e-03  9.818428e-04  1.219669e-03  6.033372e-01  3.954432e-01  1.102681e-03  3.953223e-01  6.035750e-01
1.868915e+01  -9.183673e-01  9.977585e-01  1.290112e-03  9.513469e-04  1.177079e-03  6.346463e-01  3.641767e-01  1.064379e-03  3.640636e-01  6.348720e-01
1.885142e+01  -9.183673e-01  9.978410e-01  1.239047e-03  9.199684e-04  1.133689e-03  6.651617e-01  3.337046e-01  1.025327e-03  3.335993e-01  6.653754e-01
1.901511e+01  -9.183673e-01  9.979246e-01  1.187559e-03  8.878801e-04  1.089718e-03  6.947714e-01  3.041389e-01  9.857213e-04  3.040411e-01  6.949732e-01
1.918022e+01  -9.183673e-01  9.980089e-01  1.135877e-03  8.552469e-04  1.045372e-03  7.233721e-01  2.755826e-01  9.457517e-04  2.754921e-01  7.235622e-01
1.934676e+01  -9.183673e-01  9.980936e-01  1.084217e-03  8.222257e-04  1.000847e-03  7.508695e-01  2.481297e-01  9.055953e-04  2.480463e-01  7.510481e-01
1.951475e+01  -9.183673e-01  9.981783e-01  1.032779e-03  7.889648e-04  9.563252e-04  7.771783e-01  2.218654e-01  8.654186e-04  2.217890e-01  7.773456e-01
1.968419e+01  -9.183673e-01  9.982626e-01  9.817505e-04  7.556038e-04  9.119771e-04  8.022218e-01  1.968662e-01  8.253771e-04  1.967965e-01  8.023782e-01
1.985511e+01  -9.183673e-01  9.983464e-01  9.313020e-04  7.222733e-04  8.679603e-04  8.259323e-01  1.731997e-01  7.856150e-04  1.731364e-01  8.260780e-01
2.002751e+01  -9.183673e-01  9.984293e-01  8.815901e-04  6.890952e-04  8.244202e-04  8.482505e-01  1.509251e-01  7.462652e-04  1.508679e-01  8.483859e-01
2.020141e+01  -9.183673e-01  9.985111e-01  8.327571e-04  6.561822e-04  7.814897e-04  8.691257e-01  1.300928e-01  7.074497e-04  1.300416e-01  8.692510e-01
2.037682e+01  -9.183673e-01  9.985914e-01  7.849311e-04  6.236381e-04  7.392898e-04  8.885151e-01  1.107456e-01  6.692794e-04  1.107000e-01  8.886307e-01
2.055375e+01  -9.183673e-01  9.986702e-01  7.382264e-04  5.915578e-04  6.979295e-04  9.063840e-01  9.291807e-02  6.318548e-04  9.287778e-02  9.064904e-01
2.073222e+01  -9.183673e-01  9.987472e-01  6.927442e-04  5.600277e-04  6.575063e-04  9.227054e-01  7.663709e-02  5.952656e-04  7.660186e-02  9.228029e-01
2.091224e+01  -9.183673e-01  9.988223e-01  6.485727e-04  5.291257e-04  6.181068e-04  9.374596e-01  6.192233e-02  5.595916e-04  6.189187e-02  9.375485e-01
2.109382e+01  -9.183673e-01  9.988953e-01  6.057881e-04  4.989214e-04  5.798065e-04  9.506338e-01  4.878639e-02  5.249030e-04  4.876041e-02  9.507147e-01
2.127698e+01  -9.183673e-01  9.989661e-01  5.644548e-04  4.694764e-04  5.426708e-04  9.622221e-01  3.723518e-02  4.912604e-04  3.721340e-02  9.622953e-01
2.146172e+01  -9.183673e-01  9.990345e-01  5.246260e-04  4.408448e-04  5.067553e-04  9.722250e-01  2.726825e-02  4.587155e-04  2.725038e-02  9.722909e-01
2.164807e+01  -9.183673e-01  9.991006e-01  4.863447e-04  4.130733e-04  4.721063e-04  9.806487e-01  1.887915e-02  4.273117e-04  1.886492e-02  9.807078e-01
2.183604e+01  -9.183673e-01  9.991642e-01  4.496436e-04  3.862016e-04  4.387611e-04  9.875054e-01  1.205581e-02  3.970840e-04  1.204493e-02  9.875580e-01
2.202565e+01  -9.183673e-01  9.992252e-01  4.145466e-04  3.602626e-04  4.067489e-04  9.928124e-01  6.780863e-03  3.680603e-04  6.773065e-03  9.928589e-01
2.221689e+01  -9.183673e-01  9.992836e-01  3.810685e-04  3.352833e-04  3.760910e-04  9.965919e-01  3.032029e-03  3.402608e-04  3.027052e-03  9.966327e-01
2.240980e+01  -9.183673e-01  9.993395e-01  3.492165e-04  3.112844e-04  3.468014e-04  9.988707e-01  7.824872e-04  3.136995e-04  7.800721e-04  9.989062e-01
2.260439e+01  -9.183673e-01  9.993927e-01  3.189901e-04  2.882811e-04  3.188873e-04  9.996799e-01  1.222184e-06  2.883839e-04  1.119455e-06  9.997105e-01
2.280066e+01  -9.183673e-01  9.994433e-01  2.903820e-04  2.662836e-04  2.923498e-04  9.990543e-01  6.533870e-04  2.643158e-04  6.553549e-04  9.990803e-01
2.299864e+01  -9.183673e-01  9.994913e-01  2.633789e-04  2.452971e-04  2.671841e-04  9.970322e-01  2.700652e-03  2.414919e-04  2.704457e-03  9.970541e-01
2.319834e+01  -9.183673e-01  9.995367e-01  2.379616e-04  2.253224e-04  2.433801e-04  9.936551e-01  6.101547e-03  2.199038e-04  6.106966e-03  9.936731e-01
2.339977e+01  -9.183673e-01  9.995795e-01  2.141058e-04  2.063560e-04  2.209231e-04  9.889673e-01  1.081180e-02  1.995388e-04  1.081862e-02  9.889818e-01
2.360295e+01  -9.183673e-01  9.996198e-01  1.917829e-04  1.883911e-04  1.997938e-04  9.830156e-01  1.678465e-02  1.803802e-04  1.679266e-02  9.830270e-01
2.380789e+01  -9.183673e-01  9.996576e-01  1.709599e-04  1.714169e-04  1.799692e-04  9.758489e-01  2.397118e-02  1.624075e-04  2.398019e-02  9.758574e-01
2.401461e+01  -9.183673e-01  9.996930e-01  1.516003e-04  1.554198e-04  1.614228e-04  9.675180e-01  3.232060e-02  1.455973e-04  3.233042e-02  9.675240e-01
2.422313e+01  -9.183673e-01  9.997260e-01  1.336646e-04  1.403834e-04  1.441249e-04  9.580753e-01  4.178056e-02  1.299232e-04  4.179102e-02  9.580791e-01
2.443346e+01  -9.183673e-01  9.997566e-01  1.171104e-04  1.262888e-04  1.280432e-04  9.475746e-01  5.229739e-02  1.153561e-04  5.230833e-02  9.475763e-01
2.464562e+01  -9.183673e-01  9.997850e-01  1.018933e-04  1.131147e-04  1.131431e-04  9.360704e-01  6.381643e-02  1.018649e-04  6.382768e-02  9.360705e-01
2.485961e+01  -9.183673e-01  9.998112e-01  8.796679e-05  1.008380e-04  9.938799e-05  9.236184e-01  7.628221e-02  8.941680e-05  7.629363e-02  9.236170e-01
2.507547e+01  -9.183673e-01  9.998353e-01  7.528286e-05  8.943399e-05  8.673964e-05  9.102745e-01  8.963872e-02  7.797720e-05  8.965018e-02  9.102718e-01
2.529320e+01  -9.183673e-01  9.998573e-01  6.379238e-05  7.887639e-05  7.515845e-05  8.960952e-01  1.038297e-01  6.751032e-05  1.038410e-01  8.960915e-01
2.551282e+01  -9.183673e-01  9.998774e-01  5.344532e-05  6.913779e-05  6.460374e-05  8.811368e-01  1.187986e-01  5.797936e-05  1.188098e-01  8.811322e-01
2.573435e+01  -9.183673e-01  9.998956e-01  4.419107e-05  6.018974e-05  5.503405e-05  8.654557e-01  1.344893e-01  4.934675e-05  1.345001e-01  8.654506e-01
2.595780e+01  -9.183673e-01  9.999120e-01  3.597871e-05  5.200302e-05  4.640737e-05  8.491080e-01  1.508455e-01  4.157436e-05  1.508560e-01  8.491024e-01
2.618319e+01  -9.183673e-01  9.999267e-01  2.875725e-05  4.454783e-05  3.868136e-05  8.321494e-01  1.678119e-01  3.462372e-05  1.678218e-01  8.321435e-01
